DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,month,day_of_year,is_weekend,is_anomaly_iso,is_anomaly_svm,is_anomaly_combined
2005-01-11 16:00:00,3.9,1436.0,231.44736842105263,20.1,1299.0,581.0,451.0,159.0,1616.0,1621.0,13.6,58.9,0.9139,16,1,1,11,0,0,0,0
2005-01-11 17:00:00,3.4,1386.0,300.9736842105263,17.6,1228.0,531.0,479.0,152.0,1546.0,1578.0,13.4,59.7,0.9142,17,1,1,11,0,0,0,0
2005-01-11 18:00:00,3.9,1419.0,390.5897435897436,19.3,1277.0,495.0,459.0,144.0,1603.0,1631.0,13.3,61.2,0.933,18,1,1,11,0,0,0,0
2005-01-11 19:00:00,3.6,1428.0,479.4102564102564,19.7,1288.0,487.0,465.0,146.0,1580.0,1629.0,13.2,61.8,0.9313,19,1,1,11,0,0,0,0
2005-01-11 20:00:00,4.7,1508.0,407.87179487179486,24.5,1416.0,596.0,418.0,162.0,1773.0,1733.0,12.9,61.5,0.9139,20,1,1,11,0,0,0,0
2005-01-11 21:00:00,4.1,1438.0,210.97435897435898,18.4,1251.0,595.0,470.0,156.0,1593.0,1622.0,12.6,63.9,0.9307,21,1,1,11,0,0,0,0
2005-01-11 22:00:00,3.4,1415.0,141.84615384615384,16.6,1197.0,559.0,486.0,146.0,1539.0,1597.0,12.0,67.4,0.9417,22,1,1,11,0,0,0,0
2005-01-11 23:00:00,3.5,1433.0,130.0,16.2,1186.0,586.0,479.0,151.0,1497.0,1738.0,11.9,69.0,0.9568,23,1,1,11,0,0,0,0
2005-01-12 00:00:00,1.2,1208.0,103.12820512820512,9.6,964.0,399.0,602.0,127.0,1305.0,1350.0,12.0,66.6,0.9293,0,2,1,12,0,0,0,0
2005-01-12 01:00:00,2.4,1280.0,82.05128205128206,11.4,1029.0,399.0,564.0,123.0,1366.0,1363.0,11.4,69.6,0.9373,1,2,1,12,0,0,0,0
2005-01-12 02:00:00,2.1,1174.0,67.33333333333333,9.1,942.0,381.0,626.0,122.0,1296.0,1262.0,11.2,70.3,0.9323,2,2,1,12,0,0,0,0
2005-01-12 03:00:00,1.1,1022.0,54.87179487179487,4.3,729.0,381.0,803.0,122.0,1139.0,1034.0,11.5,68.2,0.9271,3,2,1,12,0,0,0,0
2005-01-12 04:00:00,1.1,1002.0,42.743589743589745,4.2,722.0,162.0,807.0,85.0,1161.0,998.0,10.7,71.3,0.9161,4,2,1,12,0,0,0,0
2005-01-12 05:00:00,1.0,1018.0,40.078947368421055,4.7,746.0,183.0,800.0,83.0,1171.0,958.0,10.0,74.8,0.9161,5,2,1,12,0,0,0,0
2005-01-12 06:00:00,1.4,1095.0,71.44736842105263,7.3,868.0,357.0,676.0,98.0,1241.0,1078.0,9.2,78.5,0.9143,6,2,1,12,0,0,0,0
2005-01-12 07:00:00,1.8,1182.0,243.30769230769232,9.3,951.0,479.0,634.0,109.0,1327.0,1143.0,8.8,79.4,0.9033,7,2,1,12,0,0,0,0
2005-01-12 08:00:00,3.8,1478.0,424.475,17.8,1234.0,852.0,470.0,138.0,1606.0,1551.0,8.7,79.4,0.8944,8,2,1,12,0,0,0,0
2005-01-12 09:00:00,4.1,1515.0,377.825,20.1,1298.0,822.0,434.0,138.0,1706.0,1669.0,8.9,76.5,0.8767,9,2,1,12,0,0,0,0
2005-01-12 10:00:00,4.4,1488.0,283.275,19.6,1286.0,910.0,452.0,170.0,1648.0,1766.0,9.9,73.3,0.8936,10,2,1,12,0,0,0,0
2005-01-12 11:00:00,3.5,1383.0,240.05,16.5,1196.0,800.0,497.0,191.0,1514.0,1717.0,11.8,65.5,0.901,11,2,1,12,0,0,0,0
2005-01-12 12:00:00,3.5,1383.0,240.26315789473685,17.3,1218.0,758.0,497.0,196.0,1506.0,1738.0,13.0,60.9,0.9061,12,2,1,12,0,0,0,0
2005-01-12 13:00:00,3.8,1337.0,262.5,17.7,1231.0,647.0,505.0,185.0,1518.0,1611.0,14.7,52.3,0.8687,13,2,1,12,0,0,0,0
2005-01-12 14:00:00,3.1,1243.0,233.15384615384616,15.2,1155.0,431.0,546.0,156.0,1473.0,1398.0,15.1,49.6,0.8428,14,2,1,12,0,0,0,0
2005-01-12 15:00:00,3.4,1304.0,230.42105263157896,18.2,1244.0,491.0,507.0,173.0,1558.0,1497.0,15.7,48.8,0.8657,15,2,1,12,0,0,0,0
2005-01-12 16:00:00,3.3,1284.0,231.44736842105263,17.2,1216.0,476.0,522.0,166.0,1545.0,1415.0,15.8,48.9,0.8707,16,2,1,12,0,0,0,0
2005-01-12 17:00:00,3.4,1303.0,300.9736842105263,17.6,1226.0,538.0,521.0,173.0,1554.0,1457.0,14.6,54.0,0.8946,17,2,1,12,0,0,0,0
2005-01-12 18:00:00,4.7,1461.0,390.5897435897436,25.4,1440.0,621.0,440.0,177.0,1806.0,1669.0,14.3,56.3,0.9119,18,2,1,12,0,0,0,0
2005-01-12 19:00:00,5.7,1517.0,479.4102564102564,28.4,1512.0,728.0,421.0,182.0,1902.0,1740.0,14.1,57.8,0.9262,19,2,1,12,0,0,0,0
2005-01-12 20:00:00,5.6,1526.0,407.87179487179486,27.5,1492.0,716.0,428.0,166.0,1883.0,1770.0,13.1,62.9,0.943,20,2,1,12,0,0,0,0
2005-01-12 21:00:00,5.9,1495.0,210.97435897435898,23.3,1386.0,782.0,457.0,177.0,1736.0,1734.0,12.0,67.5,0.9467,21,2,1,12,0,0,0,0
2005-01-12 22:00:00,3.6,1333.0,141.84615384615384,15.2,1154.0,550.0,534.0,158.0,1441.0,1647.0,10.7,70.9,0.9113,22,2,1,12,0,0,0,0
2005-01-12 23:00:00,2.5,1216.0,130.0,11.1,1020.0,377.0,605.0,133.0,1337.0,1379.0,10.0,73.2,0.8988,23,2,1,12,0,0,0,0
2005-01-13 00:00:00,2.9,1232.0,103.12820512820512,11.5,1032.0,391.0,599.0,123.0,1347.0,1331.0,9.4,75.0,0.8874,0,3,1,13,0,0,0,0
2005-01-13 01:00:00,2.5,1181.0,82.05128205128206,10.2,985.0,433.0,629.0,120.0,1312.0,1240.0,8.5,76.9,0.8557,1,3,1,13,0,0,0,0
2005-01-13 02:00:00,1.7,1042.0,67.33333333333333,6.0,814.0,287.0,746.0,105.0,1167.0,1036.0,8.4,75.9,0.8407,2,3,1,13,0,0,0,0
2005-01-13 03:00:00,1.6,1027.0,54.87179487179487,6.3,824.0,287.0,753.0,105.0,1171.0,969.0,6.9,80.7,0.8054,3,3,1,13,0,0,0,0
2005-01-13 04:00:00,1.1,915.0,42.743589743589745,3.7,695.0,192.0,883.0,86.0,1094.0,826.0,6.2,82.1,0.7825,4,3,1,13,0,0,0,0
2005-01-13 05:00:00,0.9,891.0,40.078947368421055,3.2,666.0,161.0,931.0,77.0,1058.0,798.0,7.0,77.3,0.7759,5,3,1,13,0,0,0,0
2005-01-13 06:00:00,1.0,937.0,71.44736842105263,3.7,694.0,194.0,915.0,81.0,1054.0,817.0,6.5,79.7,0.7751,6,3,1,13,0,0,0,0
2005-01-13 07:00:00,1.6,1086.0,243.30769230769232,8.0,901.0,343.0,715.0,103.0,1216.0,1055.0,7.7,76.8,0.8112,7,3,1,13,0,0,0,0
2005-01-13 08:00:00,3.1,1326.0,424.475,16.3,1190.0,624.0,531.0,127.0,1509.0,1391.0,8.2,74.9,0.8184,8,3,1,13,0,0,0,0
2005-01-13 09:00:00,4.1,1469.0,377.825,24.0,1403.0,758.0,452.0,134.0,1780.0,1665.0,8.8,73.2,0.8298,9,3,1,13,0,0,0,0
2005-01-13 10:00:00,3.9,1321.0,283.275,15.7,1170.0,760.0,532.0,158.0,1488.0,1539.0,9.7,70.1,0.8432,10,3,1,13,0,0,0,0
2005-01-13 11:00:00,3.6,1396.0,240.05,16.5,1196.0,713.0,524.0,175.0,1492.0,1653.0,11.7,62.7,0.8586,11,3,1,13,0,0,0,0
2005-01-13 12:00:00,3.2,1270.0,240.26315789473685,12.8,1077.0,615.0,583.0,178.0,1353.0,1586.0,13.1,58.5,0.877,12,3,1,13,0,0,0,0
2005-01-13 13:00:00,2.2,1189.0,262.5,11.3,1025.0,319.0,626.0,135.0,1316.0,1332.0,14.2,54.1,0.8707,13,3,1,13,0,0,0,0
2005-01-13 14:00:00,2.4,1227.0,233.15384615384616,12.9,1081.0,338.0,570.0,133.0,1396.0,1369.0,14.2,54.3,0.8757,14,3,1,13,0,0,0,0
2005-01-13 15:00:00,2.7,1266.0,230.42105263157896,14.1,1118.0,380.0,564.0,134.0,1410.0,1373.0,14.0,56.3,0.894,15,3,1,13,0,0,0,0
2005-01-13 16:00:00,2.7,1277.0,231.44736842105263,15.8,1175.0,366.0,531.0,137.0,1480.0,1397.0,13.5,57.8,0.8933,16,3,1,13,0,0,0,0
2005-01-13 17:00:00,3.9,1438.0,300.9736842105263,19.9,1295.0,567.0,470.0,160.0,1620.0,1577.0,12.3,63.0,0.9015,17,3,1,13,0,0,0,0
2005-01-13 18:00:00,5.2,1523.0,390.5897435897436,26.6,1470.0,702.0,414.0,166.0,1811.0,1783.0,11.4,68.0,0.9166,18,3,1,13,0,0,0,0
2005-01-13 19:00:00,4.0,1384.0,479.4102564102564,19.8,1290.0,523.0,475.0,144.0,1571.0,1568.0,10.8,69.5,0.8995,19,3,1,13,0,0,0,0
2005-01-13 20:00:00,2.9,1283.0,407.87179487179486,13.3,1093.0,373.0,581.0,129.0,1354.0,1356.0,11.0,67.1,0.8766,20,3,1,13,0,0,0,0
2005-01-13 21:00:00,3.3,1304.0,210.97435897435898,13.0,1085.0,467.0,571.0,129.0,1385.0,1419.0,9.5,71.3,0.8458,21,3,1,13,0,0,0,0
2005-01-13 22:00:00,2.0,1126.0,141.84615384615384,7.5,880.0,260.0,690.0,107.0,1202.0,1177.0,8.8,71.0,0.8089,22,3,1,13,0,0,0,0
2005-01-13 23:00:00,1.8,1141.0,130.0,7.8,892.0,244.0,686.0,101.0,1213.0,1141.0,8.0,73.4,0.7899,23,3,1,13,0,0,0,0
2005-01-14 00:00:00,2.7,1183.0,103.12820512820512,8.8,930.0,317.0,669.0,112.0,1210.0,1179.0,7.6,73.0,0.7629,0,4,1,14,0,0,0,0
2005-01-14 01:00:00,1.8,1090.0,82.05128205128206,6.4,830.0,224.0,744.0,98.0,1125.0,1056.0,7.1,73.9,0.7515,1,4,1,14,0,0,0,0
2005-01-14 02:00:00,1.3,1032.0,67.33333333333333,4.5,736.0,176.0,809.0,90.0,1064.0,973.0,7.1,73.5,0.7439,2,4,1,14,0,0,0,0
2005-01-14 03:00:00,1.0,940.0,54.87179487179487,3.6,691.0,176.0,877.0,90.0,1036.0,827.0,6.7,75.0,0.739,3,4,1,14,0,0,0,0
2005-01-14 04:00:00,1.1,981.0,42.743589743589745,4.2,721.0,103.0,866.0,59.0,1059.0,836.0,5.1,81.3,0.7204,4,4,1,14,0,0,0,0
2005-01-14 05:00:00,1.6,1104.0,40.078947368421055,6.9,851.0,367.0,687.0,98.0,1101.0,1085.0,4.3,82.9,0.6968,5,4,1,14,0,0,0,0
2005-01-14 06:00:00,1.3,989.0,71.44736842105263,5.0,762.0,326.0,793.0,109.0,1076.0,959.0,5.3,80.4,0.7234,6,4,1,14,0,0,0,0
2005-01-14 07:00:00,1.4,1079.0,243.30769230769232,7.3,869.0,374.0,732.0,110.0,1160.0,1039.0,5.7,79.3,0.7326,7,4,1,14,0,0,0,0
2005-01-14 08:00:00,5.0,1472.0,424.475,24.5,1418.0,756.0,459.0,159.0,1681.0,1554.0,6.8,74.8,0.7423,8,4,1,14,0,0,0,0
2005-01-14 09:00:00,4.3,1313.0,377.825,16.9,1206.0,690.0,513.0,144.0,1469.0,1546.0,6.9,75.2,0.7505,9,4,1,14,0,0,0,0
2005-01-14 10:00:00,4.1,1363.0,283.275,17.7,1229.0,754.0,515.0,147.0,1490.0,1638.0,8.0,71.9,0.7712,10,4,1,14,0,0,0,0
2005-01-14 11:00:00,3.8,1347.0,240.05,17.1,1212.0,750.0,527.0,179.0,1443.0,1568.0,9.3,67.1,0.7849,11,4,1,14,0,0,0,0
2005-01-14 12:00:00,3.1,1240.0,240.26315789473685,14.7,1140.0,590.0,567.0,164.0,1388.0,1433.0,10.2,63.6,0.7928,12,4,1,14,0,0,0,0
2005-01-14 13:00:00,3.3,1280.0,262.5,17.4,1222.0,525.0,526.0,160.0,1519.0,1452.0,11.0,60.9,0.7966,13,4,1,14,0,0,0,0
2005-01-14 14:00:00,3.1,1210.0,233.15384615384616,15.1,1151.0,406.0,569.0,143.0,1428.0,1345.0,11.3,60.1,0.8022,14,4,1,14,0,0,0,0
2005-01-14 15:00:00,2.7,1216.0,230.42105263157896,14.5,1134.0,360.0,566.0,138.0,1403.0,1336.0,12.2,56.9,0.8068,15,4,1,14,0,0,0,0
2005-01-14 16:00:00,3.4,1320.0,231.44736842105263,16.9,1207.0,448.0,535.0,143.0,1498.0,1442.0,11.9,59.1,0.8211,16,4,1,14,0,0,0,0
2005-01-14 17:00:00,5.0,1477.0,300.9736842105263,24.3,1412.0,733.0,450.0,196.0,1704.0,1748.0,10.3,66.3,0.8286,17,4,1,14,0,0,0,0
2005-01-14 18:00:00,5.7,1500.0,390.5897435897436,26.1,1458.0,847.0,428.0,197.0,1750.0,1776.0,8.2,74.9,0.8187,18,4,1,14,0,1,0,1
2005-01-14 19:00:00,5.8,1512.0,479.4102564102564,26.4,1463.0,765.0,435.0,189.0,1720.0,1802.0,7.9,77.1,0.8223,19,4,1,14,0,1,0,1
2005-01-14 20:00:00,5.8,1496.0,407.87179487179486,25.7,1447.0,715.0,435.0,188.0,1710.0,1796.0,8.3,75.0,0.8253,20,4,1,14,0,1,0,1
2005-01-14 21:00:00,5.0,1360.0,210.97435897435898,18.2,1246.0,716.0,513.0,190.0,1504.0,1600.0,8.2,75.2,0.8185,21,4,1,14,0,0,0,0
2005-01-14 22:00:00,1.7,1024.0,141.84615384615384,6.2,819.0,235.0,782.0,126.0,1101.0,1083.0,8.3,69.7,0.7632,22,4,1,14,0,0,0,0
2005-01-14 23:00:00,1.6,1094.0,130.0,6.7,845.0,198.0,780.0,113.0,1127.0,1064.0,6.7,74.4,0.7344,23,4,1,14,0,0,0,0
2005-01-15 00:00:00,2.3,1111.0,103.12820512820512,7.5,877.0,293.0,735.0,129.0,1142.0,1104.0,6.4,74.9,0.7238,0,5,1,15,1,0,0,0
2005-01-15 01:00:00,2.4,1097.0,82.05128205128206,7.5,878.0,356.0,737.0,128.0,1140.0,1053.0,4.9,80.1,0.7011,1,5,1,15,1,0,0,0
2005-01-15 02:00:00,2.0,1051.0,67.33333333333333,6.2,820.0,285.0,778.0,122.0,1087.0,1009.0,4.8,79.4,0.6872,2,5,1,15,1,0,0,0
2005-01-15 03:00:00,1.6,979.0,54.87179487179487,5.1,767.0,285.0,827.0,122.0,1041.0,908.0,3.3,82.6,0.645,3,5,1,15,1,0,0,0
2005-01-15 04:00:00,1.6,978.0,42.743589743589745,4.8,756.0,266.0,834.0,115.0,1015.0,878.0,2.4,86.6,0.6369,4,5,1,15,1,0,0,0
2005-01-15 05:00:00,1.1,902.0,40.078947368421055,3.1,659.0,158.0,940.0,92.0,972.0,800.0,3.4,81.4,0.6425,5,5,1,15,1,0,0,0
2005-01-15 06:00:00,1.0,957.0,71.44736842105263,2.8,641.0,95.0,1013.0,70.0,940.0,784.0,4.2,77.0,0.6439,6,5,1,15,1,0,0,0
2005-01-15 07:00:00,1.3,973.0,243.30769230769232,4.3,728.0,148.0,902.0,83.0,1004.0,854.0,3.5,80.8,0.6406,7,5,1,15,1,0,0,0
2005-01-15 08:00:00,1.9,1074.0,424.475,9.7,967.0,337.0,703.0,127.0,1201.0,1065.0,3.5,80.3,0.6366,8,5,1,15,1,0,0,0
2005-01-15 09:00:00,2.6,1115.0,377.825,10.9,1012.0,453.0,650.0,142.0,1230.0,1161.0,4.0,78.5,0.645,9,5,1,15,1,0,0,0
2005-01-15 10:00:00,2.7,1136.0,283.275,10.6,1001.0,497.0,653.0,155.0,1216.0,1192.0,4.5,76.6,0.6534,10,5,1,15,1,0,0,0
2005-01-15 11:00:00,2.4,1128.0,240.05,10.0,977.0,448.0,673.0,153.0,1199.0,1202.0,5.6,72.3,0.6627,11,5,1,15,1,0,0,0
2005-01-15 12:00:00,2.7,1196.0,240.26315789473685,11.6,1035.0,496.0,633.0,177.0,1259.0,1338.0,7.5,64.4,0.672,12,5,1,15,1,0,0,0
2005-01-15 13:00:00,3.1,1267.0,262.5,15.6,1166.0,535.0,567.0,179.0,1382.0,1505.0,8.9,60.8,0.6921,13,5,1,15,1,0,0,0
2005-01-15 14:00:00,4.4,1355.0,233.15384615384616,18.1,1244.0,644.0,536.0,212.0,1454.0,1715.0,10.6,55.3,0.7058,14,5,1,15,1,0,0,0
2005-01-15 15:00:00,3.2,1194.0,230.42105263157896,12.3,1061.0,459.0,622.0,182.0,1257.0,1473.0,12.3,46.3,0.6597,15,5,1,15,1,0,0,0
2005-01-15 16:00:00,2.9,1188.0,231.44736842105263,11.4,1029.0,409.0,635.0,168.0,1243.0,1433.0,12.2,47.0,0.6686,16,5,1,15,1,0,0,0
2005-01-15 17:00:00,3.0,1279.0,300.9736842105263,15.2,1154.0,515.0,573.0,179.0,1391.0,1544.0,10.5,55.1,0.6993,17,5,1,15,1,0,0,0
2005-01-15 18:00:00,3.7,1361.0,390.5897435897436,17.4,1223.0,640.0,525.0,182.0,1454.0,1648.0,8.7,66.3,0.7491,18,5,1,15,1,0,0,0
2005-01-15 19:00:00,5.2,1474.0,479.4102564102564,20.8,1319.0,816.0,496.0,194.0,1524.0,1784.0,7.9,69.9,0.7487,19,5,1,15,1,0,0,0
2005-01-15 20:00:00,3.3,1235.0,407.87179487179486,12.8,1078.0,505.0,616.0,166.0,1265.0,1519.0,7.6,65.3,0.6842,20,5,1,15,1,0,0,0
2005-01-15 21:00:00,3.6,1289.0,210.97435897435898,14.7,1140.0,560.0,590.0,168.0,1317.0,1532.0,6.5,67.6,0.6608,21,5,1,15,1,0,0,0
2005-01-15 22:00:00,2.3,1124.0,141.84615384615384,8.3,910.0,389.0,717.0,148.0,1112.0,1340.0,5.9,66.4,0.6226,22,5,1,15,1,0,0,0
2005-01-15 23:00:00,3.0,1231.0,130.0,11.1,1017.0,492.0,655.0,151.0,1207.0,1414.0,5.2,70.0,0.6232,23,5,1,15,1,0,0,0
2005-01-16 00:00:00,3.8,1289.0,103.12820512820512,13.6,1104.0,531.0,623.0,165.0,1257.0,1499.0,5.2,67.8,0.6028,0,6,1,16,1,0,0,0
2005-01-16 01:00:00,3.2,1166.0,82.05128205128206,9.8,970.0,487.0,705.0,165.0,1136.0,1306.0,4.9,67.1,0.5863,1,6,1,16,1,0,0,0
2005-01-16 02:00:00,2.1,1062.0,67.33333333333333,7.6,884.0,293.0,748.0,128.0,1062.0,1172.0,5.1,65.5,0.5811,2,6,1,16,1,0,0,0
2005-01-16 03:00:00,1.7,1028.0,54.87179487179487,6.0,813.0,293.0,794.0,128.0,1019.0,1076.0,4.0,69.5,0.5706,3,6,1,16,1,0,0,0
2005-01-16 04:00:00,1.7,1003.0,42.743589743589745,5.9,807.0,219.0,819.0,115.0,1021.0,1005.0,3.7,68.9,0.5549,4,6,1,16,1,0,0,0
2005-01-16 05:00:00,1.4,929.0,40.078947368421055,4.2,721.0,198.0,923.0,120.0,956.0,913.0,4.5,62.7,0.5343,5,6,1,16,1,0,0,0
2005-01-16 06:00:00,1.2,951.0,71.44736842105263,4.5,737.0,166.0,910.0,106.0,977.0,922.0,4.7,62.3,0.5368,6,6,1,16,1,0,0,0
2005-01-16 07:00:00,1.4,1011.0,243.30769230769232,5.4,783.0,255.0,835.0,118.0,1013.0,1026.0,3.9,67.1,0.5483,7,6,1,16,1,0,0,0
2005-01-16 08:00:00,1.4,939.0,424.475,4.8,751.0,312.0,898.0,156.0,984.0,952.0,5.7,54.5,0.5034,8,6,1,16,1,0,0,0
2005-01-16 09:00:00,1.7,946.0,377.825,6.3,827.0,236.0,876.0,130.0,1037.0,915.0,6.1,50.3,0.4769,9,6,1,16,1,0,0,0
2005-01-16 10:00:00,1.0,841.0,283.275,2.6,625.0,172.0,1054.0,112.0,846.0,687.0,9.0,39.5,0.4554,10,6,1,16,1,0,0,0
2005-01-16 11:00:00,1.0,850.0,240.05,2.6,629.0,138.0,1076.0,96.0,847.0,597.0,10.7,34.4,0.4406,11,6,1,16,1,0,0,0
2005-01-16 12:00:00,0.8,831.0,240.26315789473685,2.2,602.0,121.0,1123.0,89.0,824.0,527.0,11.1,33.4,0.4401,12,6,1,16,1,0,0,0
2005-01-16 13:00:00,1.0,866.0,262.5,3.0,652.0,143.0,1060.0,98.0,857.0,573.0,11.9,30.8,0.4285,13,6,1,16,1,0,0,0
2005-01-16 14:00:00,0.8,819.0,233.15384615384616,1.9,576.0,114.0,1142.0,85.0,809.0,492.0,11.4,32.0,0.431,14,6,1,16,1,0,0,0
2005-01-16 15:00:00,0.7,833.0,230.42105263157896,2.0,584.0,107.0,1144.0,80.0,821.0,463.0,11.3,32.5,0.4334,15,6,1,16,1,0,0,0
2005-01-16 16:00:00,1.1,877.0,231.44736842105263,2.8,642.0,176.0,1037.0,112.0,859.0,565.0,11.0,33.0,0.4331,16,6,1,16,1,0,0,0
2005-01-16 17:00:00,1.1,892.0,300.9736842105263,3.3,668.0,180.0,1017.0,121.0,872.0,632.0,10.3,35.0,0.4377,17,6,1,16,1,0,0,0
2005-01-16 18:00:00,1.2,899.0,390.5897435897436,3.4,674.0,212.0,1002.0,132.0,893.0,691.0,8.4,40.9,0.4542,18,6,1,16,1,0,0,0
2005-01-16 19:00:00,2.0,1008.0,479.4102564102564,7.1,861.0,331.0,839.0,160.0,977.0,943.0,8.3,38.5,0.4228,19,6,1,16,1,0,0,0
2005-01-16 20:00:00,2.2,1013.0,407.87179487179486,7.4,873.0,369.0,820.0,167.0,984.0,985.0,8.1,37.9,0.41,20,6,1,16,1,0,0,0
2005-01-16 21:00:00,1.5,912.0,210.97435897435898,4.3,730.0,274.0,959.0,157.0,893.0,821.0,7.7,39.0,0.4106,21,6,1,16,1,0,0,0
2005-01-16 22:00:00,1.2,907.0,141.84615384615384,3.9,705.0,199.0,995.0,130.0,880.0,767.0,7.0,41.5,0.4193,22,6,1,16,1,0,0,0
2005-01-16 23:00:00,1.5,953.0,130.0,5.2,771.0,248.0,905.0,145.0,936.0,895.0,6.6,42.6,0.4179,23,6,1,16,1,0,0,0
2005-01-17 00:00:00,1.4,916.0,103.12820512820512,3.8,701.0,197.0,954.0,133.0,899.0,791.0,6.4,44.2,0.428,0,0,1,17,0,0,0,0
2005-01-17 01:00:00,1.2,894.0,82.05128205128206,3.5,682.0,147.0,991.0,110.0,881.0,770.0,6.0,46.0,0.4349,1,0,1,17,0,0,0,0
2005-01-17 02:00:00,1.0,895.0,67.33333333333333,2.9,648.0,135.0,1001.0,100.0,875.0,839.0,4.4,53.1,0.4484,2,0,1,17,0,0,0,0
2005-01-17 03:00:00,0.6,845.0,54.87179487179487,1.4,534.0,135.0,1168.0,100.0,833.0,721.0,4.0,54.3,0.4454,3,0,1,17,0,0,0,0
2005-01-17 04:00:00,0.7,837.0,42.743589743589745,1.1,512.0,95.0,1228.0,79.0,836.0,720.0,3.7,55.8,0.4489,4,0,1,17,0,0,0,0
2005-01-17 05:00:00,0.5,795.0,40.078947368421055,1.0,504.0,94.0,1258.0,79.0,840.0,682.0,2.6,58.6,0.4385,5,0,1,17,0,0,0,0
2005-01-17 06:00:00,0.7,874.0,71.44736842105263,1.6,552.0,121.0,1162.0,90.0,857.0,723.0,3.2,56.0,0.4364,6,0,1,17,0,0,0,0
2005-01-17 07:00:00,1.0,920.0,243.30769230769232,3.2,667.0,131.0,1005.0,95.0,916.0,813.0,3.6,55.4,0.4419,7,0,1,17,0,0,0,0
2005-01-17 08:00:00,3.0,1257.0,424.475,15.9,1176.0,552.0,612.0,169.0,1357.0,1365.0,1.8,63.3,0.4464,8,0,1,17,0,0,0,0
2005-01-17 09:00:00,4.1,1222.0,377.825,18.0,1239.0,614.0,574.0,199.0,1346.0,1472.0,2.4,60.2,0.4426,9,0,1,17,0,0,0,0
2005-01-17 10:00:00,3.1,1196.0,283.275,14.7,1139.0,530.0,617.0,186.0,1271.0,1497.0,4.6,52.1,0.4472,10,0,1,17,0,0,0,0
2005-01-17 11:00:00,3.8,1214.0,240.05,15.1,1153.0,721.0,612.0,208.0,1244.0,1626.0,8.2,40.5,0.4414,11,0,1,17,0,0,0,0
2005-01-17 12:00:00,2.7,1149.0,240.26315789473685,13.4,1096.0,474.0,639.0,178.0,1219.0,1476.0,10.5,34.7,0.4393,12,0,1,17,0,0,0,0
2005-01-17 13:00:00,3.1,1166.0,262.5,14.5,1134.0,514.0,603.0,176.0,1227.0,1531.0,11.1,33.3,0.4384,13,0,1,17,0,0,0,0
2005-01-17 14:00:00,3.1,1170.0,233.15384615384616,14.7,1138.0,504.0,611.0,177.0,1233.0,1503.0,11.1,32.6,0.4292,14,0,1,17,0,0,0,0
2005-01-17 15:00:00,3.2,1176.0,230.42105263157896,17.0,1209.0,508.0,588.0,182.0,1264.0,1488.0,12.4,28.3,0.4076,15,0,1,17,0,0,0,0
2005-01-17 16:00:00,3.3,1147.0,231.44736842105263,15.3,1158.0,529.0,615.0,182.0,1200.0,1435.0,12.9,24.5,0.363,16,0,1,17,0,0,0,0
2005-01-17 17:00:00,4.0,1294.0,300.9736842105263,21.2,1330.0,676.0,535.0,193.0,1363.0,1725.0,11.4,28.7,0.3865,17,0,1,17,0,0,0,0
2005-01-17 18:00:00,8.6,1683.0,390.5897435897436,43.0,1831.0,1216.0,374.0,272.0,1964.0,2331.0,9.2,39.3,0.4573,18,0,1,17,0,1,1,1
2005-01-17 19:00:00,8.7,1615.0,479.4102564102564,37.2,1712.0,1230.0,384.0,225.0,1811.0,2312.0,7.8,48.1,0.5115,19,0,1,17,0,1,1,1
2005-01-17 20:00:00,3.6,1256.0,407.87179487179486,16.7,1201.0,582.0,563.0,181.0,1251.0,1699.0,7.2,50.6,0.517,20,0,1,17,0,0,0,0
2005-01-17 21:00:00,3.0,1205.0,210.97435897435898,13.4,1098.0,460.0,610.0,172.0,1170.0,1587.0,6.0,53.3,0.5008,21,0,1,17,0,0,0,0
2005-01-17 22:00:00,1.9,1087.0,141.84615384615384,8.7,926.0,340.0,715.0,153.0,1053.0,1390.0,5.3,55.0,0.4921,22,0,1,17,0,0,0,0
2005-01-17 23:00:00,1.9,1092.0,130.0,7.4,875.0,298.0,751.0,143.0,1010.0,1347.0,4.2,58.1,0.4832,23,0,1,17,0,0,0,0
2005-01-18 00:00:00,1.6,1039.0,103.12820512820512,6.7,845.0,300.0,775.0,142.0,993.0,1268.0,3.4,60.9,0.4809,0,1,1,18,0,0,0,0
2005-01-18 01:00:00,1.4,1001.0,82.05128205128206,5.0,762.0,223.0,850.0,131.0,948.0,1155.0,3.0,60.2,0.4639,1,1,1,18,0,0,0,0
2005-01-18 02:00:00,1.0,925.0,67.33333333333333,3.4,677.0,151.0,958.0,105.0,901.0,1024.0,3.2,58.8,0.4578,2,1,1,18,0,0,0,0
2005-01-18 03:00:00,0.7,880.0,54.87179487179487,2.4,613.0,151.0,1016.0,105.0,878.0,968.0,3.3,57.7,0.4516,3,1,1,18,0,0,0,0
2005-01-18 04:00:00,0.7,873.0,42.743589743589745,2.1,592.0,108.0,1076.0,83.0,869.0,915.0,4.5,53.8,0.4572,4,1,1,18,0,0,0,0
